"","Team","Value","Squad size","Date"
"1","Hull City","€112.85m",29,"2017-03-01"
"2","Ipswich Town","€22.95m",32,"2017-03-01"
"3","Blackpool FC","€4.25m",28,"2017-03-01"
"4","Sunderland AFC","€102.00m",28,"2017-03-01"
"5","Shrewsbury Town","€3.70m",25,"2017-03-01"
"6","Charlton Athletic","€13.90m",27,"2017-03-01"
"7","Fleetwood Town","€3.90m",31,"2017-03-01"
"8","Milton Keynes Dons","€6.55m",25,"2017-03-01"
"9","Oxford United","€5.65m",24,"2017-03-01"
"10","Wigan Athletic","€19.40m",32,"2017-03-01"
"11","Swindon Town","€5.60m",30,"2017-03-01"
"12","Doncaster Rovers","€3.15m",24,"2017-03-01"
"13","Portsmouth FC","€4.25m",28,"2017-03-01"
"14","Burton Albion","€12.65m",26,"2017-03-01"
"15","Gillingham FC","€5.53m",29,"2017-03-01"
"16","Bristol Rovers","€3.28m",31,"2017-03-01"
"17","Plymouth Argyle","€3.95m",25,"2017-03-01"
"18","Northampton Town","€6.13m",26,"2017-03-01"
"19","Lincoln City","€800Th.",24,"2017-03-01"
"20","Peterborough United","€4.45m",25,"2017-03-01"
"21","Rochdale AFC","€4.10m",29,"2017-03-01"
"22","Crewe Alexandra","€2.48m",20,"2017-03-01"
"23","AFC Wimbledon","€3.50m",25,"2017-03-01"
"24","Accrington Stanley","€2.30m",27,"2017-03-01"
