"Team","Value","Squad size","Date"
"Salford City","£585Th.",25,"2018-01-15"
"Southend United","£4.86m",24,"2018-01-15"
"Bolton Wanderers","£11.93m",24,"2018-01-15"
"Oldham Athletic","£4.57m",25,"2018-01-15"
"Tranmere Rovers","£1.67m",28,"2018-01-15"
"Morecambe FC","£2.18m",26,"2018-01-15"
"Grimsby Town","£3.13m",31,"2018-01-15"
"Colchester United","£2.54m",20,"2018-01-15"
"Leyton Orient","£2.36m",31,"2018-01-15"
"Mansfield Town","£3.78m",26,"2018-01-15"
"Bradford City","£4.16m",32,"2018-01-15"
"Scunthorpe United","£6.53m",30,"2018-01-15"
"Barrow AFC","£990Th.",19,"2018-01-15"
"Port Vale FC","£2.25m",31,"2018-01-15"
"Cheltenham Town","£2.39m",25,"2018-01-15"
"Exeter City","£3.85m",32,"2018-01-15"
"Carlisle United","£2.43m",26,"2018-01-15"
"Crawley Town","£2.54m",24,"2018-01-15"
"Newport County","£2.09m",25,"2018-01-15"
"Cambridge United","£2.32m",25,"2018-01-15"
"Walsall FC","£2.14m",23,"2018-01-15"
"Forest Green Rovers","£2.48m",31,"2018-01-15"
"Stevenage FC","£1.76m",27,"2018-01-15"
"Harrogate Town","£765Th.",24,"2018-01-15"
