"Team","Value","Squad size","Date"
"Liverpool FC","£493.20m",25,"2018-03-15"
"Manchester City","£713.25m",22,"2018-03-15"
"Chelsea FC","£626.18m",24,"2018-03-15"
"Manchester United","£667.35m",27,"2018-03-15"
"Tottenham Hotspur","£635.40m",24,"2018-03-15"
"Arsenal FC","£443.21m",24,"2018-03-15"
"Everton FC","£308.70m",28,"2018-03-15"
"Leicester City","£190.80m",23,"2018-03-15"
"Wolverhampton Wanderers","£87.30m",25,"2018-03-15"
"Aston Villa","£79.20m",29,"2018-03-15"
"West Ham United","£191.70m",24,"2018-03-15"
"Newcastle United","£141.44m",25,"2018-03-15"
"Brighton & Hove Albion","£104.40m",27,"2018-03-15"
"Southampton FC","£210.24m",25,"2018-03-15"
"Crystal Palace","£171.63m",28,"2018-03-15"
"Fulham FC","£96.30m",24,"2018-03-15"
"Leeds United","£50.31m",29,"2018-03-15"
"Sheffield United","£18.97m",27,"2018-03-15"
"Burnley FC","£113.72m",27,"2018-03-15"
"West Bromwich Albion","£154.53m",25,"2018-03-15"
