"Team","Value","Squad size","Date"
"Ipswich Town","£19.13m",25,"2011-01-15"
"Hull City","£31.05m",27,"2011-01-15"
"Sunderland AFC","£100.35m",26,"2011-01-15"
"Blackpool FC","£23.63m",27,"2011-01-15"
"Charlton Athletic","£9.18m",29,"2011-01-15"
"Milton Keynes Dons","£4.30m",21,"2011-01-15"
"Portsmouth FC","£27.68m",25,"2011-01-15"
"Fleetwood Town","£1.62m",32,"2011-01-15"
"Shrewsbury Town","£5.15m",27,"2011-01-15"
"Swindon Town","£5.51m",27,"2011-01-15"
"Oxford United","£2.81m",25,"2011-01-15"
"Wigan Athletic","£58.50m",23,"2011-01-15"
"Lincoln City","£2.95m",23,"2011-01-15"
"Doncaster Rovers","£12.35m",26,"2011-01-15"
"Gillingham FC","£4.43m",31,"2011-01-15"
"Bristol Rovers","£5.36m",23,"2011-01-15"
"Plymouth Argyle","£10.42m",28,"2011-01-15"
"Burton Albion","£3.94m",25,"2011-01-15"
"Crewe Alexandra","£1.96m",28,"2011-01-15"
"Northampton Town","£3.22m",24,"2011-01-15"
"Peterborough United","£7.65m",30,"2011-01-15"
"Rochdale AFC","£3.94m",29,"2011-01-15"
"AFC Wimbledon","£473Th.",31,"2011-01-15"
"Accrington Stanley","£1.49m",25,"2011-01-15"
