"","Team","Value","Squad size","Date"
"1","Liverpool FC","€331.50m",25,"2014-11-15"
"2","Manchester City","€441.25m",24,"2014-11-15"
"3","Chelsea FC","€444.75m",24,"2014-11-15"
"4","Manchester United","€461.00m",27,"2014-11-15"
"5","Tottenham Hotspur","€265.75m",27,"2014-11-15"
"6","Arsenal FC","€408.30m",27,"2014-11-15"
"7","Everton FC","€168.25m",24,"2014-11-15"
"8","Leicester City","€54.00m",28,"2014-11-15"
"9","Wolverhampton Wanderers","€22.45m",27,"2014-11-15"
"10","Aston Villa","€103.00m",25,"2014-11-15"
"11","West Ham United","€108.25m",23,"2014-11-15"
"12","Newcastle United","€126.25m",31,"2014-11-15"
"13","Southampton FC","€152.50m",22,"2014-11-15"
"14","Brighton & Hove Albion","€25.10m",30,"2014-11-15"
"15","Fulham FC","€39.95m",30,"2014-11-15"
"16","Crystal Palace","€71.75m",28,"2014-11-15"
"17","Leeds United","€27.98m",34,"2014-11-15"
"18","Sheffield United","€8.70m",28,"2014-11-15"
"19","Burnley FC","€44.75m",26,"2014-11-15"
"20","West Bromwich Albion","€91.50m",25,"2014-11-15"
