"Team","Value","Squad size","Date"
"AFC Bournemouth","£3.74m",28,"2011-04-01"
"Norwich City","£15.86m",30,"2011-04-01"
"Watford FC","£8.37m",22,"2011-04-01"
"Brentford FC","£6.35m",28,"2011-04-01"
"Stoke City","£76.37m",26,"2011-04-01"
"Bristol City","£18.27m",29,"2011-04-01"
"Nottingham Forest","£30.15m",25,"2011-04-01"
"Swansea City","£16.52m",27,"2011-04-01"
"Blackburn Rovers","£74.79m",27,"2011-04-01"
"Reading FC","£18.11m",25,"2011-04-01"
"Cardiff City","£31.50m",28,"2011-04-01"
"Middlesbrough FC","£31.41m",29,"2011-04-01"
"Huddersfield Town","£9.29m",26,"2011-04-01"
"Birmingham City","£81.68m",26,"2011-04-01"
"Derby County","£14.09m",32,"2011-04-01"
"Millwall FC","£11.36m",28,"2011-04-01"
"Preston North End","£20.21m",35,"2011-04-01"
"Sheffield Wednesday","£16.56m",29,"2011-04-01"
"Queens Park Rangers","£32.04m",30,"2011-04-01"
"Barnsley FC","£17.33m",28,"2011-04-01"
"Luton Town","£2.05m",33,"2011-04-01"
"Coventry City","£14.24m",28,"2011-04-01"
"Rotherham United","£3.20m",25,"2011-04-01"
"Wycombe Wanderers","£3.98m",25,"2011-04-01"
