"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€5.73m",27,"2013-04-01"
"2","Norwich City","€62.75m",24,"2013-04-01"
"3","Watford FC","€24.25m",27,"2013-04-01"
"4","Brentford FC","€6.70m",29,"2013-04-01"
"5","Cardiff City","€34.90m",29,"2013-04-01"
"6","Bristol City","€16.50m",23,"2013-04-01"
"7","Swansea City","€86.75m",22,"2013-04-01"
"8","Reading FC","€43.75m",29,"2013-04-01"
"9","Stoke City","€95.25m",24,"2013-04-01"
"10","Blackburn Rovers","€56.05m",33,"2013-04-01"
"11","Nottingham Forest","€26.70m",26,"2013-04-01"
"12","Middlesbrough FC","€34.20m",31,"2013-04-01"
"13","Derby County","€15.25m",28,"2013-04-01"
"14","Huddersfield Town","€14.55m",25,"2013-04-01"
"15","Birmingham City","€26.05m",25,"2013-04-01"
"16","Millwall FC","€12.35m",27,"2013-04-01"
"17","Sheffield Wednesday","€18.75m",28,"2013-04-01"
"18","Preston North End","€4.83m",23,"2013-04-01"
"19","Queens Park Rangers","€109.50m",28,"2013-04-01"
"20","Barnsley FC","€8.75m",29,"2013-04-01"
"21","Luton Town","€2.10m",29,"2013-04-01"
"22","Coventry City","€8.75m",26,"2013-04-01"
"23","Rotherham United","€6.15m",21,"2013-04-01"
"24","Wycombe Wanderers","€3.55m",31,"2013-04-01"
