"","Team","Value","Squad size","Date"
"1","Salford City","€800Th.",14,"2015-07-01"
"2","Southend United","€2.70m",22,"2015-07-01"
"3","Bolton Wanderers","€16.53m",26,"2015-07-01"
"4","Oldham Athletic","€4.05m",20,"2015-07-01"
"5","Tranmere Rovers","€1.43m",24,"2015-07-01"
"6","Morecambe FC","€1.73m",23,"2015-07-01"
"7","Grimsby Town","€950Th.",18,"2015-07-01"
"8","Colchester United","€3.08m",25,"2015-07-01"
"9","Leyton Orient","€5.80m",24,"2015-07-01"
"10","Mansfield Town","€2.65m",27,"2015-07-01"
"11","Bradford City","€3.90m",17,"2015-07-01"
"12","Scunthorpe United","€4.60m",28,"2015-07-01"
"13","Barrow AFC","€1.08m",19,"2015-07-01"
"14","Port Vale FC","€3.38m",27,"2015-07-01"
"15","Cheltenham Town","€725Th.",20,"2015-07-01"
"16","Exeter City","€3.30m",29,"2015-07-01"
"17","Carlisle United","€2.33m",26,"2015-07-01"
"18","Crawley Town","€4.60m",27,"2015-07-01"
"19","Newport County","€475Th.",14,"2015-07-01"
"20","Cambridge United","€2.18m",19,"2015-07-01"
"21","Walsall FC","€2.83m",23,"2015-07-01"
"22","Forest Green Rovers","€1.55m",21,"2015-07-01"
"23","Stevenage FC","€1.45m",19,"2015-07-01"
"24","Harrogate Town","€3.03m",44,"2015-07-01"
