"Team","Value","Squad size","Date"
"Salford City","£45Th.",3,"2013-01-15"
"Southend United","£4.10m",25,"2013-01-15"
"Bolton Wanderers","£48.65m",29,"2013-01-15"
"Oldham Athletic","£3.06m",27,"2013-01-15"
"Tranmere Rovers","£2.16m",25,"2013-01-15"
"Morecambe FC","£2.25m",22,"2013-01-15"
"Grimsby Town","£1.60m",23,"2013-01-15"
"Colchester United","£5.31m",32,"2013-01-15"
"Leyton Orient","£4.91m",21,"2013-01-15"
"Mansfield Town","£2.63m",29,"2013-01-15"
"Bradford City","£4.84m",26,"2013-01-15"
"Scunthorpe United","£3.29m",23,"2013-01-15"
"Barrow AFC","£630Th.",15,"2013-01-15"
"Port Vale FC","£3.31m",24,"2013-01-15"
"Cheltenham Town","£2.12m",20,"2013-01-15"
"Exeter City","£3.80m",25,"2013-01-15"
"Carlisle United","£3.85m",23,"2013-01-15"
"Crawley Town","£3.22m",27,"2013-01-15"
"Newport County","£1.24m",23,"2013-01-15"
"Cambridge United","£563Th.",23,"2013-01-15"
"Walsall FC","£3.22m",25,"2013-01-15"
"Forest Green Rovers","£1.46m",25,"2013-01-15"
"Stevenage FC","£5.76m",25,"2013-01-15"
"Harrogate Town","£1.42m",35,"2013-01-15"
