"Team","Value","Squad size","Date"
"Salford City","£45Th.",3,"2013-07-15"
"Southend United","£2.79m",22,"2013-07-15"
"Bolton Wanderers","£34.65m",24,"2013-07-15"
"Oldham Athletic","£3.38m",22,"2013-07-15"
"Tranmere Rovers","£2.36m",20,"2013-07-15"
"Morecambe FC","£2.07m",22,"2013-07-15"
"Grimsby Town","£630Th.",16,"2013-07-15"
"Colchester United","£4.07m",22,"2013-07-15"
"Leyton Orient","£3.11m",17,"2013-07-15"
"Mansfield Town","£1.06m",26,"2013-07-15"
"Bradford City","£5.09m",20,"2013-07-15"
"Scunthorpe United","£2.30m",19,"2013-07-15"
"Barrow AFC","£495Th.",17,"2013-07-15"
"Port Vale FC","£3.08m",22,"2013-07-15"
"Cheltenham Town","£1.55m",17,"2013-07-15"
"Exeter City","£3.11m",22,"2013-07-15"
"Carlisle United","£2.32m",19,"2013-07-15"
"Crawley Town","£2.41m",22,"2013-07-15"
"Newport County","£1.24m",20,"2013-07-15"
"Cambridge United","£270Th.",22,"2013-07-15"
"Walsall FC","£2.05m",18,"2013-07-15"
"Forest Green Rovers","£1.19m",25,"2013-07-15"
"Stevenage FC","£4.19m",25,"2013-07-15"
"Harrogate Town","£1.24m",34,"2013-07-15"
