"","Team","Value","Squad size","Date"
"1","Liverpool FC","€244.00m",24,"2011-11-01"
"2","Manchester City","€433.50m",25,"2011-11-01"
"3","Chelsea FC","€421.00m",26,"2011-11-01"
"4","Manchester United","€405.30m",28,"2011-11-01"
"5","Tottenham Hotspur","€274.55m",26,"2011-11-01"
"6","Arsenal FC","€289.30m",29,"2011-11-01"
"7","Everton FC","€141.50m",23,"2011-11-01"
"8","Leicester City","€38.30m",25,"2011-11-01"
"9","Wolverhampton Wanderers","€73.50m",23,"2011-11-01"
"10","Aston Villa","€131.55m",24,"2011-11-01"
"11","West Ham United","€74.65m",26,"2011-11-01"
"12","Newcastle United","€103.00m",26,"2011-11-01"
"13","Southampton FC","€18.83m",30,"2011-11-01"
"14","Brighton & Hove Albion","€15.28m",30,"2011-11-01"
"15","Fulham FC","€107.75m",26,"2011-11-01"
"16","Crystal Palace","€21.35m",33,"2011-11-01"
"17","Leeds United","€22.73m",26,"2011-11-01"
"18","Sheffield United","€18.65m",30,"2011-11-01"
"19","Burnley FC","€23.60m",23,"2011-11-01"
"20","West Bromwich Albion","€73.75m",23,"2011-11-01"
