"","Team","Value","Squad size","Date"
"1","Hull City","€25.90m",27,"2011-10-15"
"2","Ipswich Town","€32.25m",29,"2011-10-15"
"3","Blackpool FC","€30.75m",32,"2011-10-15"
"4","Sunderland AFC","€109.45m",27,"2011-10-15"
"5","Shrewsbury Town","€3.50m",20,"2011-10-15"
"6","Charlton Athletic","€10.95m",29,"2011-10-15"
"7","Fleetwood Town","€800Th.",32,"2011-10-15"
"8","Milton Keynes Dons","€8.80m",25,"2011-10-15"
"9","Oxford United","€5.23m",25,"2011-10-15"
"10","Wigan Athletic","€67.80m",25,"2011-10-15"
"11","Swindon Town","€5.38m",30,"2011-10-15"
"12","Doncaster Rovers","€19.85m",33,"2011-10-15"
"13","Portsmouth FC","€26.48m",20,"2011-10-15"
"14","Burton Albion","€3.43m",28,"2011-10-15"
"15","Gillingham FC","€4.35m",28,"2011-10-15"
"16","Bristol Rovers","€4.38m",27,"2011-10-15"
"17","Plymouth Argyle","€3.50m",25,"2011-10-15"
"18","Northampton Town","€3.45m",27,"2011-10-15"
"19","Lincoln City","€1.53m",26,"2011-10-15"
"20","Peterborough United","€6.53m",21,"2011-10-15"
"21","Rochdale AFC","€4.08m",25,"2011-10-15"
"22","Crewe Alexandra","€1.00m",25,"2011-10-15"
"23","AFC Wimbledon","€750Th.",24,"2011-10-15"
"24","Accrington Stanley","€1.88m",23,"2011-10-15"
