"","Team","Value","Squad size","Date"
"1","Liverpool FC","€288.00m",24,"2013-10-15"
"2","Manchester City","€472.75m",24,"2013-10-15"
"3","Chelsea FC","€458.75m",25,"2013-10-15"
"4","Manchester United","€403.00m",28,"2013-10-15"
"5","Tottenham Hotspur","€313.00m",24,"2013-10-15"
"6","Arsenal FC","€355.50m",28,"2013-10-15"
"7","Everton FC","€168.25m",26,"2013-10-15"
"8","Leicester City","€27.35m",27,"2013-10-15"
"9","Wolverhampton Wanderers","€21.45m",25,"2013-10-15"
"10","Aston Villa","€107.25m",28,"2013-10-15"
"11","West Ham United","€90.50m",24,"2013-10-15"
"12","Newcastle United","€166.50m",25,"2013-10-15"
"13","Southampton FC","€112.00m",23,"2013-10-15"
"14","Brighton & Hove Albion","€26.88m",28,"2013-10-15"
"15","Fulham FC","€88.50m",25,"2013-10-15"
"16","Crystal Palace","€59.25m",34,"2013-10-15"
"17","Leeds United","€20.75m",25,"2013-10-15"
"18","Sheffield United","€10.33m",30,"2013-10-15"
"19","Burnley FC","€18.48m",21,"2013-10-15"
"20","West Bromwich Albion","€97.25m",27,"2013-10-15"
