"Team","Value","Squad size","Date"
"AFC Bournemouth","£3.53m",31,"2012-03-15"
"Norwich City","£47.97m",26,"2012-03-15"
"Watford FC","£12.42m",27,"2012-03-15"
"Brentford FC","£4.59m",26,"2012-03-15"
"Cardiff City","£22.23m",28,"2012-03-15"
"Bristol City","£17.28m",29,"2012-03-15"
"Swansea City","£63.00m",29,"2012-03-15"
"Reading FC","£16.70m",30,"2012-03-15"
"Stoke City","£81.68m",24,"2012-03-15"
"Blackburn Rovers","£63.81m",28,"2012-03-15"
"Nottingham Forest","£23.60m",29,"2012-03-15"
"Middlesbrough FC","£25.02m",26,"2012-03-15"
"Derby County","£8.69m",24,"2012-03-15"
"Huddersfield Town","£11.61m",29,"2012-03-15"
"Birmingham City","£27.83m",28,"2012-03-15"
"Millwall FC","£12.06m",30,"2012-03-15"
"Sheffield Wednesday","£11.95m",26,"2012-03-15"
"Preston North End","£7.99m",32,"2012-03-15"
"Queens Park Rangers","£73.62m",33,"2012-03-15"
"Barnsley FC","£11.43m",27,"2012-03-15"
"Luton Town","£1.13m",26,"2012-03-15"
"Coventry City","£9.95m",24,"2012-03-15"
"Rotherham United","£3.26m",22,"2012-03-15"
"Wycombe Wanderers","£5.09m",28,"2012-03-15"
