"","Team","Value","Squad size","Date"
"1","Liverpool FC","€240.10m",25,"2012-09-15"
"2","Manchester City","€498.25m",25,"2012-09-15"
"3","Chelsea FC","€387.00m",23,"2012-09-15"
"4","Manchester United","€441.00m",28,"2012-09-15"
"5","Tottenham Hotspur","€261.00m",24,"2012-09-15"
"6","Arsenal FC","€284.75m",27,"2012-09-15"
"7","Everton FC","€123.75m",21,"2012-09-15"
"8","Leicester City","€30.05m",25,"2012-09-15"
"9","Wolverhampton Wanderers","€68.20m",29,"2012-09-15"
"10","Aston Villa","€120.25m",28,"2012-09-15"
"11","West Ham United","€92.45m",24,"2012-09-15"
"12","Newcastle United","€158.50m",29,"2012-09-15"
"13","Southampton FC","€66.15m",24,"2012-09-15"
"14","Brighton & Hove Albion","€24.30m",30,"2012-09-15"
"15","Fulham FC","€85.25m",26,"2012-09-15"
"16","Crystal Palace","€19.80m",23,"2012-09-15"
"17","Leeds United","€19.50m",28,"2012-09-15"
"18","Sheffield United","€8.70m",24,"2012-09-15"
"19","Burnley FC","€19.25m",26,"2012-09-15"
"20","West Bromwich Albion","€84.00m",27,"2012-09-15"
