"","Team","Value","Squad size","Date"
"1","Salford City","-",NA,"2011-07-15"
"2","Southend United","€3.78m",23,"2011-07-15"
"3","Bolton Wanderers","€76.35m",23,"2011-07-15"
"4","Oldham Athletic","€3.93m",23,"2011-07-15"
"5","Tranmere Rovers","€2.35m",19,"2011-07-15"
"6","Morecambe FC","€2.80m",24,"2011-07-15"
"7","Grimsby Town","€1.70m",22,"2011-07-15"
"8","Colchester United","€5.33m",22,"2011-07-15"
"9","Leyton Orient","€4.73m",21,"2011-07-15"
"10","Mansfield Town","€1.78m",30,"2011-07-15"
"11","Bradford City","€2.38m",24,"2011-07-15"
"12","Scunthorpe United","€5.50m",25,"2011-07-15"
"13","Barrow AFC","€400Th.",12,"2011-07-15"
"14","Port Vale FC","€2.50m",24,"2011-07-15"
"15","Cheltenham Town","€1.73m",18,"2011-07-15"
"16","Exeter City","€3.80m",24,"2011-07-15"
"17","Carlisle United","€5.08m",21,"2011-07-15"
"18","Crawley Town","€2.05m",24,"2011-07-15"
"19","Newport County","€800Th.",16,"2011-07-15"
"20","Cambridge United","€1.05m",29,"2011-07-15"
"21","Walsall FC","€5.35m",23,"2011-07-15"
"22","Forest Green Rovers","€1.63m",39,"2011-07-15"
"23","Stevenage FC","€3.18m",26,"2011-07-15"
"24","Harrogate Town","€800Th.",20,"2011-07-15"
