"","Team","Value","Squad size","Date"
"1","Liverpool FC","€364.70m",26,"2017-02-15"
"2","Manchester City","€540.25m",24,"2017-02-15"
"3","Chelsea FC","€478.80m",26,"2017-02-15"
"4","Manchester United","€497.00m",25,"2017-02-15"
"5","Tottenham Hotspur","€370.00m",24,"2017-02-15"
"6","Arsenal FC","€489.00m",27,"2017-02-15"
"7","Everton FC","€243.10m",24,"2017-02-15"
"8","Leicester City","€212.30m",25,"2017-02-15"
"9","Wolverhampton Wanderers","€45.95m",28,"2017-02-15"
"10","Aston Villa","€75.25m",26,"2017-02-15"
"11","West Ham United","€208.40m",27,"2017-02-15"
"12","Newcastle United","€126.60m",28,"2017-02-15"
"13","Southampton FC","€215.00m",28,"2017-02-15"
"14","Brighton & Hove Albion","€45.45m",26,"2017-02-15"
"15","Fulham FC","€49.25m",23,"2017-02-15"
"16","Crystal Palace","€190.75m",28,"2017-02-15"
"17","Leeds United","€35.15m",26,"2017-02-15"
"18","Sheffield United","€7.80m",26,"2017-02-15"
"19","Burnley FC","€76.00m",23,"2017-02-15"
"20","West Bromwich Albion","€95.60m",21,"2017-02-15"
