"","Team","Value","Squad size","Date"
"1","Salford City","€100Th.",4,"2014-01-15"
"2","Southend United","€3.28m",25,"2014-01-15"
"3","Bolton Wanderers","€36.45m",24,"2014-01-15"
"4","Oldham Athletic","€5.73m",27,"2014-01-15"
"5","Tranmere Rovers","€3.75m",26,"2014-01-15"
"6","Morecambe FC","€2.18m",22,"2014-01-15"
"7","Grimsby Town","€1.13m",22,"2014-01-15"
"8","Colchester United","€3.83m",25,"2014-01-15"
"9","Leyton Orient","€5.13m",24,"2014-01-15"
"10","Mansfield Town","€1.23m",28,"2014-01-15"
"11","Bradford City","€6.78m",25,"2014-01-15"
"12","Scunthorpe United","€5.60m",29,"2014-01-15"
"13","Barrow AFC","€600Th.",23,"2014-01-15"
"14","Port Vale FC","€3.68m",25,"2014-01-15"
"15","Cheltenham Town","€1.58m",20,"2014-01-15"
"16","Exeter City","€3.78m",25,"2014-01-15"
"17","Carlisle United","€3.65m",26,"2014-01-15"
"18","Crawley Town","€3.30m",23,"2014-01-15"
"19","Newport County","€1.53m",24,"2014-01-15"
"20","Cambridge United","€850Th.",26,"2014-01-15"
"21","Walsall FC","€4.00m",26,"2014-01-15"
"22","Forest Green Rovers","€1.43m",28,"2014-01-15"
"23","Stevenage FC","€4.50m",27,"2014-01-15"
"24","Harrogate Town","€2.23m",34,"2014-01-15"
