"","Team","Value","Squad size","Date"
"1","Salford City","€725Th.",20,"2017-01-01"
"2","Southend United","€5.30m",26,"2017-01-01"
"3","Bolton Wanderers","€15.68m",24,"2017-01-01"
"4","Oldham Athletic","€4.43m",23,"2017-01-01"
"5","Tranmere Rovers","€1.45m",25,"2017-01-01"
"6","Morecambe FC","€2.10m",20,"2017-01-01"
"7","Grimsby Town","€2.73m",27,"2017-01-01"
"8","Colchester United","€3.33m",27,"2017-01-01"
"9","Leyton Orient","€5.85m",28,"2017-01-01"
"10","Mansfield Town","€2.80m",23,"2017-01-01"
"11","Bradford City","€6.18m",25,"2017-01-01"
"12","Scunthorpe United","€5.18m",22,"2017-01-01"
"13","Barrow AFC","€775Th.",22,"2017-01-01"
"14","Port Vale FC","€5.43m",31,"2017-01-01"
"15","Cheltenham Town","€1.50m",24,"2017-01-01"
"16","Exeter City","€4.13m",31,"2017-01-01"
"17","Carlisle United","€2.95m",24,"2017-01-01"
"18","Crawley Town","€3.18m",26,"2017-01-01"
"19","Newport County","€2.28m",28,"2017-01-01"
"20","Cambridge United","€2.98m",25,"2017-01-01"
"21","Walsall FC","€3.63m",26,"2017-01-01"
"22","Forest Green Rovers","€1.58m",22,"2017-01-01"
"23","Stevenage FC","€2.60m",27,"2017-01-01"
"24","Harrogate Town","€2.90m",45,"2017-01-01"
