"","Team","Value","Squad size","Date"
"1","Hull City","€22.35m",27,"2012-08-01"
"2","Ipswich Town","€12.80m",21,"2012-08-01"
"3","Blackpool FC","€22.23m",31,"2012-08-01"
"4","Sunderland AFC","€94.25m",21,"2012-08-01"
"5","Shrewsbury Town","€4.50m",22,"2012-08-01"
"6","Charlton Athletic","€8.18m",27,"2012-08-01"
"7","Fleetwood Town","€2.93m",28,"2012-08-01"
"8","Milton Keynes Dons","€5.58m",19,"2012-08-01"
"9","Oxford United","€4.45m",24,"2012-08-01"
"10","Wigan Athletic","€64.00m",23,"2012-08-01"
"11","Swindon Town","€4.60m",24,"2012-08-01"
"12","Doncaster Rovers","€5.48m",17,"2012-08-01"
"13","Portsmouth FC","€4.10m",14,"2012-08-01"
"14","Burton Albion","€2.44m",20,"2012-08-01"
"15","Gillingham FC","€2.30m",26,"2012-08-01"
"16","Bristol Rovers","€4.50m",26,"2012-08-01"
"17","Plymouth Argyle","€2.98m",24,"2012-08-01"
"18","Northampton Town","€3.35m",21,"2012-08-01"
"19","Lincoln City","€575Th.",21,"2012-08-01"
"20","Peterborough United","€9.05m",24,"2012-08-01"
"21","Rochdale AFC","€1.55m",21,"2012-08-01"
"22","Crewe Alexandra","€625Th.",20,"2012-08-01"
"23","AFC Wimbledon","€1.13m",19,"2012-08-01"
"24","Accrington Stanley","€850Th.",18,"2012-08-01"
