"","Team","Value","Squad size","Date"
"1","Salford City","€1.20m",27,"2016-02-01"
"2","Southend United","€6.00m",28,"2016-02-01"
"3","Bolton Wanderers","€16.00m",27,"2016-02-01"
"4","Oldham Athletic","€5.63m",31,"2016-02-01"
"5","Tranmere Rovers","€1.90m",25,"2016-02-01"
"6","Morecambe FC","€1.78m",24,"2016-02-01"
"7","Grimsby Town","€1.60m",23,"2016-02-01"
"8","Colchester United","€5.90m",29,"2016-02-01"
"9","Leyton Orient","€5.93m",28,"2016-02-01"
"10","Mansfield Town","€3.35m",24,"2016-02-01"
"11","Bradford City","€6.85m",26,"2016-02-01"
"12","Scunthorpe United","€4.68m",25,"2016-02-01"
"13","Barrow AFC","€1.10m",23,"2016-02-01"
"14","Port Vale FC","€3.75m",26,"2016-02-01"
"15","Cheltenham Town","€1.30m",28,"2016-02-01"
"16","Exeter City","€5.00m",31,"2016-02-01"
"17","Carlisle United","€2.15m",24,"2016-02-01"
"18","Crawley Town","€2.78m",20,"2016-02-01"
"19","Newport County","€1.63m",25,"2016-02-01"
"20","Cambridge United","€2.98m",26,"2016-02-01"
"21","Walsall FC","€4.00m",23,"2016-02-01"
"22","Forest Green Rovers","€1.98m",22,"2016-02-01"
"23","Stevenage FC","€1.95m",29,"2016-02-01"
"24","Harrogate Town","€3.18m",46,"2016-02-01"
