"Team","Value","Squad size","Date"
"Salford City","£473Th.",10,"2014-10-23"
"Southend United","£2.45m",24,"2014-10-23"
"Bolton Wanderers","£28.26m",30,"2014-10-23"
"Oldham Athletic","£4.66m",25,"2014-10-23"
"Tranmere Rovers","£2.63m",25,"2014-10-23"
"Morecambe FC","£2.07m",25,"2014-10-23"
"Grimsby Town","£563Th.",21,"2014-10-23"
"Colchester United","£3.22m",26,"2014-10-23"
"Leyton Orient","£6.89m",24,"2014-10-23"
"Mansfield Town","£1.94m",25,"2014-10-23"
"Bradford City","£5.36m",24,"2014-10-23"
"Scunthorpe United","£4.75m",29,"2014-10-23"
"Barrow AFC","£923Th.",27,"2014-10-23"
"Port Vale FC","£3.49m",26,"2014-10-23"
"Cheltenham Town","£1.87m",25,"2014-10-23"
"Exeter City","£2.21m",23,"2014-10-23"
"Carlisle United","£3.76m",25,"2014-10-23"
"Crawley Town","£3.47m",25,"2014-10-23"
"Newport County","£1.51m",27,"2014-10-23"
"Walsall FC","£2.90m",26,"2014-10-23"
"Forest Green Rovers","£2.05m",24,"2014-10-23"
"Stevenage FC","£2.07m",28,"2014-10-23"
"Cambridge United","£2.03m",27,"2014-10-23"
"Harrogate Town","£2.21m",40,"2014-10-23"
