"","Team","Value","Squad size","Date"
"1","Salford City","€800Th.",20,"2017-03-01"
"2","Southend United","€5.53m",26,"2017-03-01"
"3","Bolton Wanderers","€14.35m",25,"2017-03-01"
"4","Oldham Athletic","€4.48m",26,"2017-03-01"
"5","Tranmere Rovers","€1.63m",28,"2017-03-01"
"6","Morecambe FC","€2.05m",19,"2017-03-01"
"7","Grimsby Town","€2.88m",30,"2017-03-01"
"8","Colchester United","€4.40m",29,"2017-03-01"
"9","Leyton Orient","€4.58m",26,"2017-03-01"
"10","Mansfield Town","€3.60m",28,"2017-03-01"
"11","Bradford City","€4.80m",26,"2017-03-01"
"12","Scunthorpe United","€5.68m",26,"2017-03-01"
"13","Barrow AFC","€775Th.",29,"2017-03-01"
"14","Port Vale FC","€5.20m",34,"2017-03-01"
"15","Cheltenham Town","€1.60m",23,"2017-03-01"
"16","Exeter City","€4.08m",31,"2017-03-01"
"17","Carlisle United","€3.15m",22,"2017-03-01"
"18","Crawley Town","€3.03m",22,"2017-03-01"
"19","Newport County","€2.63m",32,"2017-03-01"
"20","Cambridge United","€3.10m",27,"2017-03-01"
"21","Walsall FC","€3.48m",25,"2017-03-01"
"22","Forest Green Rovers","€2.10m",25,"2017-03-01"
"23","Stevenage FC","€2.60m",27,"2017-03-01"
"24","Harrogate Town","€2.90m",45,"2017-03-01"
