"Team","Value","Squad size","Date"
"Liverpool FC","£894.56m",30,"2020-07-01"
"Manchester City","£956.12m",35,"2020-07-01"
"Chelsea FC","£655.02m",32,"2020-07-01"
"Manchester United","£590.38m",30,"2020-07-01"
"Tottenham Hotspur","£630.90m",26,"2020-07-01"
"Arsenal FC","£532.58m",28,"2020-07-01"
"Everton FC","£386.69m",31,"2020-07-01"
"Leicester City","£385.70m",32,"2020-07-01"
"Wolverhampton Wanderers","£268.20m",28,"2020-07-01"
"Aston Villa","£195.80m",29,"2020-07-01"
"West Ham United","£264.74m",26,"2020-07-01"
"Newcastle United","£220.12m",33,"2020-07-01"
"Brighton & Hove Albion","£175.41m",31,"2020-07-01"
"Southampton FC","£187.47m",28,"2020-07-01"
"Crystal Palace","£155.93m",23,"2020-07-01"
"Fulham FC","£95.04m",27,"2020-07-01"
"Leeds United","£64.53m",32,"2020-07-01"
"Sheffield United","£114.48m",31,"2020-07-01"
"Burnley FC","£142.88m",24,"2020-07-01"
"West Bromwich Albion","£55.10m",25,"2020-07-01"
