"Team","Value","Squad size","Date"
"Liverpool FC","£279.68m",26,"2015-02-15"
"Manchester City","£376.43m",23,"2015-02-15"
"Chelsea FC","£435.60m",25,"2015-02-15"
"Manchester United","£382.50m",25,"2015-02-15"
"Tottenham Hotspur","£236.48m",25,"2015-02-15"
"Arsenal FC","£351.23m",27,"2015-02-15"
"Everton FC","£161.33m",24,"2015-02-15"
"Leicester City","£56.93m",29,"2015-02-15"
"Wolverhampton Wanderers","£18.83m",28,"2015-02-15"
"Aston Villa","£94.05m",26,"2015-02-15"
"West Ham United","£106.88m",23,"2015-02-15"
"Newcastle United","£110.03m",27,"2015-02-15"
"Southampton FC","£170.55m",25,"2015-02-15"
"Brighton & Hove Albion","£19.26m",28,"2015-02-15"
"Fulham FC","£37.76m",32,"2015-02-15"
"Crystal Palace","£77.63m",29,"2015-02-15"
"Leeds United","£24.64m",30,"2015-02-15"
"Sheffield United","£9.50m",29,"2015-02-15"
"Burnley FC","£42.08m",24,"2015-02-15"
"West Bromwich Albion","£74.25m",23,"2015-02-15"
