"Team","Value","Squad size","Date"
"Hull City","£71.87m",25,"2017-01-01"
"Ipswich Town","£17.42m",27,"2017-01-01"
"Blackpool FC","£3.08m",25,"2017-01-01"
"Sunderland AFC","£89.55m",25,"2017-01-01"
"Shrewsbury Town","£4.34m",23,"2017-01-01"
"Charlton Athletic","£13.14m",28,"2017-01-01"
"Fleetwood Town","£4.59m",30,"2017-01-01"
"Milton Keynes Dons","£5.90m",27,"2017-01-01"
"Oxford United","£4.10m",25,"2017-01-01"
"Wigan Athletic","£17.75m",26,"2017-01-01"
"Swindon Town","£3.96m",26,"2017-01-01"
"Doncaster Rovers","£2.99m",23,"2017-01-01"
"Portsmouth FC","£3.49m",26,"2017-01-01"
"Burton Albion","£8.01m",25,"2017-01-01"
"Gillingham FC","£5.29m",28,"2017-01-01"
"Bristol Rovers","£3.13m",31,"2017-01-01"
"Plymouth Argyle","£3.67m",24,"2017-01-01"
"Northampton Town","£4.41m",25,"2017-01-01"
"Lincoln City","£1.01m",24,"2017-01-01"
"Peterborough United","£4.03m",25,"2017-01-01"
"Rochdale AFC","£3.67m",27,"2017-01-01"
"Crewe Alexandra","£2.23m",21,"2017-01-01"
"AFC Wimbledon","£2.93m",22,"2017-01-01"
"Accrington Stanley","£2.86m",28,"2017-01-01"
