"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€6.48m",32,"2013-06-01"
"2","Norwich City","€69.75m",29,"2013-06-01"
"3","Watford FC","€25.35m",33,"2013-06-01"
"4","Brentford FC","€4.45m",22,"2013-06-01"
"5","Cardiff City","€32.95m",31,"2013-06-01"
"6","Bristol City","€16.90m",27,"2013-06-01"
"7","Swansea City","€89.50m",25,"2013-06-01"
"8","Reading FC","€46.00m",30,"2013-06-01"
"9","Stoke City","€101.25m",27,"2013-06-01"
"10","Blackburn Rovers","€47.55m",31,"2013-06-01"
"11","Nottingham Forest","€22.00m",26,"2013-06-01"
"12","Middlesbrough FC","€25.20m",30,"2013-06-01"
"13","Derby County","€16.00m",30,"2013-06-01"
"14","Huddersfield Town","€10.88m",26,"2013-06-01"
"15","Birmingham City","€19.45m",23,"2013-06-01"
"16","Millwall FC","€12.00m",27,"2013-06-01"
"17","Sheffield Wednesday","€12.40m",26,"2013-06-01"
"18","Preston North End","€5.45m",24,"2013-06-01"
"19","Queens Park Rangers","€102.75m",27,"2013-06-01"
"20","Barnsley FC","€8.55m",30,"2013-06-01"
"21","Luton Town","€2.35m",29,"2013-06-01"
"22","Coventry City","€8.65m",27,"2013-06-01"
"23","Rotherham United","€6.88m",22,"2013-06-01"
"24","Wycombe Wanderers","€3.55m",29,"2013-06-01"
