"Team","Value","Squad size","Date"
"Salford City","£45Th.",3,"2013-03-01"
"Southend United","£3.98m",28,"2013-03-01"
"Bolton Wanderers","£52.97m",32,"2013-03-01"
"Oldham Athletic","£3.94m",28,"2013-03-01"
"Tranmere Rovers","£2.43m",24,"2013-03-01"
"Morecambe FC","£2.23m",23,"2013-03-01"
"Grimsby Town","£1.71m",23,"2013-03-01"
"Colchester United","£4.70m",26,"2013-03-01"
"Leyton Orient","£4.70m",21,"2013-03-01"
"Mansfield Town","£2.45m",28,"2013-03-01"
"Bradford City","£5.02m",26,"2013-03-01"
"Scunthorpe United","£3.74m",24,"2013-03-01"
"Barrow AFC","£900Th.",21,"2013-03-01"
"Port Vale FC","£3.35m",24,"2013-03-01"
"Cheltenham Town","£2.03m",20,"2013-03-01"
"Exeter City","£3.78m",28,"2013-03-01"
"Carlisle United","£3.35m",22,"2013-03-01"
"Crawley Town","£2.63m",24,"2013-03-01"
"Newport County","£1.91m",26,"2013-03-01"
"Walsall FC","£3.15m",23,"2013-03-01"
"Forest Green Rovers","£1.35m",27,"2013-03-01"
"Stevenage FC","£5.54m",25,"2013-03-01"
"Cambridge United","£630Th.",23,"2013-03-01"
"Harrogate Town","£1.42m",34,"2013-03-01"
