"Team","Value","Squad size","Date"
"Liverpool FC","£298.35m",25,"2014-12-01"
"Manchester City","£397.13m",24,"2014-12-01"
"Chelsea FC","£400.28m",24,"2014-12-01"
"Manchester United","£414.90m",27,"2014-12-01"
"Tottenham Hotspur","£239.18m",27,"2014-12-01"
"Arsenal FC","£367.47m",27,"2014-12-01"
"Everton FC","£151.43m",24,"2014-12-01"
"Leicester City","£47.93m",26,"2014-12-01"
"Wolverhampton Wanderers","£21.62m",29,"2014-12-01"
"Aston Villa","£89.78m",25,"2014-12-01"
"West Ham United","£97.43m",23,"2014-12-01"
"Newcastle United","£113.63m",31,"2014-12-01"
"Brighton & Hove Albion","£22.23m",26,"2014-12-01"
"Southampton FC","£137.48m",24,"2014-12-01"
"Fulham FC","£35.73m",32,"2014-12-01"
"Crystal Palace","£64.13m",27,"2014-12-01"
"Leeds United","£24.10m",31,"2014-12-01"
"Sheffield United","£8.42m",28,"2014-12-01"
"Burnley FC","£40.50m",27,"2014-12-01"
"West Bromwich Albion","£82.35m",25,"2014-12-01"
