"Team","Value","Squad size","Date"
"Hull City","£47.93m",25,"2013-10-15"
"Ipswich Town","£9.34m",20,"2013-10-15"
"Blackpool FC","£19.80m",23,"2013-10-15"
"Sunderland AFC","£103.95m",27,"2013-10-15"
"Charlton Athletic","£10.62m",25,"2013-10-15"
"Shrewsbury Town","£2.93m",19,"2013-10-15"
"Fleetwood Town","£3.26m",25,"2013-10-15"
"Milton Keynes Dons","£5.67m",22,"2013-10-15"
"Oxford United","£2.36m",26,"2013-10-15"
"Wigan Athletic","£50.72m",26,"2013-10-15"
"Swindon Town","£4.19m",30,"2013-10-15"
"Doncaster Rovers","£8.96m",25,"2013-10-15"
"Portsmouth FC","£4.07m",24,"2013-10-15"
"Burton Albion","£2.96m",22,"2013-10-15"
"Gillingham FC","£2.66m",26,"2013-10-15"
"Bristol Rovers","£2.59m",25,"2013-10-15"
"Northampton Town","£4.19m",29,"2013-10-15"
"Plymouth Argyle","£3.42m",26,"2013-10-15"
"Lincoln City","£540Th.",22,"2013-10-15"
"Peterborough United","£8.15m",22,"2013-10-15"
"Rochdale AFC","£2.59m",29,"2013-10-15"
"Crewe Alexandra","£2.32m",27,"2013-10-15"
"AFC Wimbledon","£2.14m",23,"2013-10-15"
"Accrington Stanley","£2.21m",26,"2013-10-15"
