"Team","Value","Squad size","Date"
"Hull City","£40.73m",24,"2013-07-15"
"Ipswich Town","£9.45m",19,"2013-07-15"
"Blackpool FC","£15.12m",18,"2013-07-15"
"Sunderland AFC","£92.34m",25,"2013-07-15"
"Charlton Athletic","£7.88m",21,"2013-07-15"
"Shrewsbury Town","£2.41m",17,"2013-07-15"
"Fleetwood Town","£3.17m",27,"2013-07-15"
"Milton Keynes Dons","£4.25m",19,"2013-07-15"
"Oxford United","£2.07m",21,"2013-07-15"
"Wigan Athletic","£51.26m",22,"2013-07-15"
"Swindon Town","£2.63m",25,"2013-07-15"
"Doncaster Rovers","£4.86m",21,"2013-07-15"
"Portsmouth FC","£2.77m",19,"2013-07-15"
"Burton Albion","£2.48m",20,"2013-07-15"
"Gillingham FC","£2.45m",25,"2013-07-15"
"Bristol Rovers","£2.23m",23,"2013-07-15"
"Northampton Town","£2.66m",17,"2013-07-15"
"Plymouth Argyle","£2.05m",20,"2013-07-15"
"Lincoln City","£473Th.",18,"2013-07-15"
"Peterborough United","£7.43m",25,"2013-07-15"
"Rochdale AFC","£1.35m",24,"2013-07-15"
"Crewe Alexandra","£1.96m",24,"2013-07-15"
"AFC Wimbledon","£1.76m",20,"2013-07-15"
"Accrington Stanley","£2.16m",18,"2013-07-15"
