"Team","Value","Squad size","Date"
"Liverpool FC","£298.35m",25,"2014-11-15"
"Manchester City","£397.13m",24,"2014-11-15"
"Chelsea FC","£400.28m",24,"2014-11-15"
"Manchester United","£414.90m",27,"2014-11-15"
"Tottenham Hotspur","£239.18m",27,"2014-11-15"
"Arsenal FC","£367.47m",27,"2014-11-15"
"Everton FC","£151.43m",24,"2014-11-15"
"Leicester City","£48.60m",28,"2014-11-15"
"Wolverhampton Wanderers","£20.21m",27,"2014-11-15"
"Aston Villa","£92.70m",25,"2014-11-15"
"West Ham United","£97.43m",23,"2014-11-15"
"Newcastle United","£113.63m",31,"2014-11-15"
"Southampton FC","£137.25m",22,"2014-11-15"
"Brighton & Hove Albion","£22.59m",30,"2014-11-15"
"Fulham FC","£35.96m",30,"2014-11-15"
"Crystal Palace","£64.58m",28,"2014-11-15"
"Leeds United","£25.18m",34,"2014-11-15"
"Sheffield United","£7.83m",28,"2014-11-15"
"Burnley FC","£40.28m",26,"2014-11-15"
"West Bromwich Albion","£82.35m",25,"2014-11-15"
