"Team","Value","Squad size","Date"
"Ipswich Town","£11.54m",23,"2014-04-01"
"Hull City","£55.49m",26,"2014-04-01"
"Sunderland AFC","£91.80m",26,"2014-04-01"
"Blackpool FC","£15.73m",27,"2014-04-01"
"Charlton Athletic","£14.27m",29,"2014-04-01"
"Milton Keynes Dons","£5.06m",21,"2014-04-01"
"Portsmouth FC","£4.68m",28,"2014-04-01"
"Fleetwood Town","£3.62m",29,"2014-04-01"
"Shrewsbury Town","£3.69m",27,"2014-04-01"
"Swindon Town","£4.41m",34,"2014-04-01"
"Oxford United","£2.50m",28,"2014-04-01"
"Wigan Athletic","£52.16m",31,"2014-04-01"
"Lincoln City","£653Th.",23,"2014-04-01"
"Doncaster Rovers","£9.45m",24,"2014-04-01"
"Gillingham FC","£3.74m",30,"2014-04-01"
"Bristol Rovers","£2.63m",27,"2014-04-01"
"Plymouth Argyle","£2.77m",25,"2014-04-01"
"Burton Albion","£2.64m",24,"2014-04-01"
"Crewe Alexandra","£2.36m",25,"2014-04-01"
"Northampton Town","£4.12m",31,"2014-04-01"
"Peterborough United","£5.94m",25,"2014-04-01"
"Rochdale AFC","£2.18m",28,"2014-04-01"
"AFC Wimbledon","£2.21m",28,"2014-04-01"
"Accrington Stanley","£1.98m",25,"2014-04-01"
