"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€6.35m",33,"2012-11-15"
"2","Norwich City","€61.75m",27,"2012-11-15"
"3","Watford FC","€22.05m",35,"2012-11-15"
"4","Brentford FC","€4.70m",26,"2012-11-15"
"5","Cardiff City","€33.70m",28,"2012-11-15"
"6","Bristol City","€18.80m",28,"2012-11-15"
"7","Swansea City","€74.00m",25,"2012-11-15"
"8","Reading FC","€36.00m",24,"2012-11-15"
"9","Stoke City","€94.10m",28,"2012-11-15"
"10","Blackburn Rovers","€58.55m",32,"2012-11-15"
"11","Nottingham Forest","€32.55m",27,"2012-11-15"
"12","Middlesbrough FC","€34.20m",30,"2012-11-15"
"13","Derby County","€12.23m",26,"2012-11-15"
"14","Huddersfield Town","€16.35m",27,"2012-11-15"
"15","Birmingham City","€26.25m",26,"2012-11-15"
"16","Millwall FC","€13.85m",27,"2012-11-15"
"17","Sheffield Wednesday","€20.23m",29,"2012-11-15"
"18","Preston North End","€4.15m",25,"2012-11-15"
"19","Queens Park Rangers","€106.00m",27,"2012-11-15"
"20","Barnsley FC","€9.75m",30,"2012-11-15"
"21","Luton Town","€1.43m",26,"2012-11-15"
"22","Coventry City","€8.90m",29,"2012-11-15"
"23","Rotherham United","€6.25m",22,"2012-11-15"
"24","Wycombe Wanderers","€4.15m",33,"2012-11-15"
