"Team","Value","Squad size","Date"
"Hull City","£20.32m",30,"2012-02-01"
"Ipswich Town","£22.25m",25,"2012-02-01"
"Blackpool FC","£25.38m",28,"2012-02-01"
"Sunderland AFC","£100.53m",26,"2012-02-01"
"Shrewsbury Town","£3.42m",23,"2012-02-01"
"Charlton Athletic","£10.91m",29,"2012-02-01"
"Fleetwood Town","£608Th.",30,"2012-02-01"
"Milton Keynes Dons","£7.58m",21,"2012-02-01"
"Oxford United","£4.73m",26,"2012-02-01"
"Wigan Athletic","£66.42m",26,"2012-02-01"
"Swindon Town","£5.33m",31,"2012-02-01"
"Doncaster Rovers","£14.78m",31,"2012-02-01"
"Portsmouth FC","£23.04m",20,"2012-02-01"
"Burton Albion","£2.68m",26,"2012-02-01"
"Gillingham FC","£3.33m",28,"2012-02-01"
"Bristol Rovers","£3.67m",28,"2012-02-01"
"Plymouth Argyle","£4.66m",29,"2012-02-01"
"Northampton Town","£4.95m",30,"2012-02-01"
"Lincoln City","£1.44m",29,"2012-02-01"
"Peterborough United","£5.63m",21,"2012-02-01"
"Rochdale AFC","£5.13m",29,"2012-02-01"
"Crewe Alexandra","£990Th.",27,"2012-02-01"
"AFC Wimbledon","£1.19m",29,"2012-02-01"
"Accrington Stanley","£1.76m",21,"2012-02-01"
