"","Team","Value","Squad size","Date"
"1","Liverpool FC","€367.95m",31,"2016-01-15"
"2","Manchester City","€516.50m",26,"2016-01-15"
"3","Chelsea FC","€552.50m",27,"2016-01-15"
"4","Manchester United","€401.55m",27,"2016-01-15"
"5","Tottenham Hotspur","€297.25m",26,"2016-01-15"
"6","Arsenal FC","€406.00m",25,"2016-01-15"
"7","Everton FC","€209.00m",29,"2016-01-15"
"8","Leicester City","€108.00m",27,"2016-01-15"
"9","Wolverhampton Wanderers","€22.73m",28,"2016-01-15"
"10","Aston Villa","€118.50m",27,"2016-01-15"
"11","West Ham United","€166.50m",27,"2016-01-15"
"12","Newcastle United","€181.75m",32,"2016-01-15"
"13","Southampton FC","€186.75m",26,"2016-01-15"
"14","Brighton & Hove Albion","€34.88m",31,"2016-01-15"
"15","Fulham FC","€34.15m",29,"2016-01-15"
"16","Crystal Palace","€117.25m",28,"2016-01-15"
"17","Leeds United","€27.70m",24,"2016-01-15"
"18","Sheffield United","€10.83m",32,"2016-01-15"
"19","Burnley FC","€43.05m",25,"2016-01-15"
"20","West Bromwich Albion","€97.50m",25,"2016-01-15"
