"Team","Value","Squad size","Date"
"Hull City","£59.15m",25,"2015-12-15"
"Ipswich Town","£18.63m",24,"2015-12-15"
"Blackpool FC","£3.60m",28,"2015-12-15"
"Sunderland AFC","£100.58m",28,"2015-12-15"
"Shrewsbury Town","£4.59m",27,"2015-12-15"
"Charlton Athletic","£20.70m",27,"2015-12-15"
"Fleetwood Town","£3.02m",30,"2015-12-15"
"Milton Keynes Dons","£8.30m",28,"2015-12-15"
"Oxford United","£2.59m",28,"2015-12-15"
"Wigan Athletic","£10.64m",30,"2015-12-15"
"Swindon Town","£4.32m",30,"2015-12-15"
"Doncaster Rovers","£4.52m",25,"2015-12-15"
"Portsmouth FC","£4.84m",26,"2015-12-15"
"Burton Albion","£3.62m",29,"2015-12-15"
"Gillingham FC","£2.39m",28,"2015-12-15"
"Bristol Rovers","£1.22m",28,"2015-12-15"
"Plymouth Argyle","£2.03m",22,"2015-12-15"
"Northampton Town","£3.35m",24,"2015-12-15"
"Lincoln City","£743Th.",22,"2015-12-15"
"Peterborough United","£5.02m",29,"2015-12-15"
"Rochdale AFC","£3.51m",28,"2015-12-15"
"Crewe Alexandra","£2.43m",31,"2015-12-15"
"AFC Wimbledon","£2.07m",25,"2015-12-15"
"Accrington Stanley","£810Th.",28,"2015-12-15"
