"","Team","Value","Squad size","Date"
"1","Hull City","€60.95m",29,"2018-05-15"
"2","Ipswich Town","€22.55m",28,"2018-05-15"
"3","Blackpool FC","€4.33m",27,"2018-05-15"
"4","Sunderland AFC","€50.25m",28,"2018-05-15"
"5","Shrewsbury Town","€3.43m",27,"2018-05-15"
"6","Charlton Athletic","€9.50m",25,"2018-05-15"
"7","Fleetwood Town","€5.08m",27,"2018-05-15"
"8","Milton Keynes Dons","€8.85m",30,"2018-05-15"
"9","Oxford United","€8.08m",29,"2018-05-15"
"10","Wigan Athletic","€12.63m",31,"2018-05-15"
"11","Swindon Town","€3.20m",28,"2018-05-15"
"12","Doncaster Rovers","€3.63m",27,"2018-05-15"
"13","Portsmouth FC","€5.88m",27,"2018-05-15"
"14","Burton Albion","€8.90m",25,"2018-05-15"
"15","Gillingham FC","€3.98m",29,"2018-05-15"
"16","Bristol Rovers","€3.63m",24,"2018-05-15"
"17","Plymouth Argyle","€4.78m",30,"2018-05-15"
"18","Northampton Town","€7.08m",26,"2018-05-15"
"19","Lincoln City","€3.28m",25,"2018-05-15"
"20","Peterborough United","€5.18m",26,"2018-05-15"
"21","Rochdale AFC","€4.40m",28,"2018-05-15"
"22","Crewe Alexandra","€2.45m",28,"2018-05-15"
"23","AFC Wimbledon","€4.70m",30,"2018-05-15"
"24","Accrington Stanley","€1.93m",24,"2018-05-15"
