"Team","Value","Squad size","Date"
"AFC Bournemouth","£5.11m",31,"2013-02-01"
"Norwich City","£56.70m",25,"2013-02-01"
"Watford FC","£17.87m",31,"2013-02-01"
"Brentford FC","£5.09m",27,"2013-02-01"
"Stoke City","£85.73m",25,"2013-02-01"
"Bristol City","£13.64m",25,"2013-02-01"
"Nottingham Forest","£25.34m",27,"2013-02-01"
"Swansea City","£78.53m",23,"2013-02-01"
"Blackburn Rovers","£48.87m",31,"2013-02-01"
"Reading FC","£40.28m",30,"2013-02-01"
"Cardiff City","£31.41m",28,"2013-02-01"
"Middlesbrough FC","£29.48m",31,"2013-02-01"
"Huddersfield Town","£13.57m",24,"2013-02-01"
"Birmingham City","£23.18m",25,"2013-02-01"
"Derby County","£10.82m",27,"2013-02-01"
"Millwall FC","£11.79m",28,"2013-02-01"
"Preston North End","£4.48m",25,"2013-02-01"
"Sheffield Wednesday","£13.86m",27,"2013-02-01"
"Queens Park Rangers","£104.85m",30,"2013-02-01"
"Barnsley FC","£8.10m",30,"2013-02-01"
"Luton Town","£1.31m",26,"2013-02-01"
"Coventry City","£7.43m",25,"2013-02-01"
"Rotherham United","£6.39m",22,"2013-02-01"
"Wycombe Wanderers","£3.40m",28,"2013-02-01"
