"","Team","Value","Squad size","Date"
"1","Liverpool FC","€285.50m",23,"2013-11-01"
"2","Manchester City","€472.75m",24,"2013-11-01"
"3","Chelsea FC","€458.75m",25,"2013-11-01"
"4","Manchester United","€405.50m",28,"2013-11-01"
"5","Tottenham Hotspur","€313.00m",24,"2013-11-01"
"6","Arsenal FC","€355.50m",28,"2013-11-01"
"7","Everton FC","€168.00m",25,"2013-11-01"
"8","Leicester City","€27.35m",27,"2013-11-01"
"9","Wolverhampton Wanderers","€21.45m",25,"2013-11-01"
"10","Aston Villa","€104.25m",27,"2013-11-01"
"11","West Ham United","€96.00m",26,"2013-11-01"
"12","Newcastle United","€165.50m",24,"2013-11-01"
"13","Southampton FC","€112.00m",24,"2013-11-01"
"14","Brighton & Hove Albion","€29.08m",30,"2013-11-01"
"15","Fulham FC","€88.50m",25,"2013-11-01"
"16","Crystal Palace","€59.25m",32,"2013-11-01"
"17","Leeds United","€22.90m",28,"2013-11-01"
"18","Sheffield United","€9.98m",28,"2013-11-01"
"19","Burnley FC","€18.48m",21,"2013-11-01"
"20","West Bromwich Albion","€97.75m",27,"2013-11-01"
