"","Team","Value","Squad size","Date"
"1","Liverpool FC","€926.50m",24,"2019-02-01"
"2","Manchester City","€1.13bn",25,"2019-02-01"
"3","Chelsea FC","€861.75m",26,"2019-02-01"
"4","Manchester United","€774.00m",26,"2019-02-01"
"5","Tottenham Hotspur","€801.50m",24,"2019-02-01"
"6","Arsenal FC","€615.50m",25,"2019-02-01"
"7","Everton FC","€426.00m",24,"2019-02-01"
"8","Leicester City","€335.00m",25,"2019-02-01"
"9","Wolverhampton Wanderers","€224.75m",20,"2019-02-01"
"10","Aston Villa","€108.75m",28,"2019-02-01"
"11","West Ham United","€297.00m",26,"2019-02-01"
"12","Newcastle United","€190.00m",25,"2019-02-01"
"13","Southampton FC","€219.10m",24,"2019-02-01"
"14","Brighton & Hove Albion","€173.50m",23,"2019-02-01"
"15","Fulham FC","€258.00m",28,"2019-02-01"
"16","Crystal Palace","€247.25m",27,"2019-02-01"
"17","Leeds United","€58.10m",23,"2019-02-01"
"18","Sheffield United","€38.45m",25,"2019-02-01"
"19","Burnley FC","€174.80m",27,"2019-02-01"
"20","West Bromwich Albion","€107.20m",25,"2019-02-01"
