"Team","Value","Squad size","Date"
"Liverpool FC","£973.35m",27,"2020-11-15"
"Manchester City","£971.64m",26,"2020-11-15"
"Chelsea FC","£755.01m",28,"2020-11-15"
"Manchester United","£719.87m",30,"2020-11-15"
"Tottenham Hotspur","£664.70m",29,"2020-11-15"
"Arsenal FC","£568.76m",31,"2020-11-15"
"Everton FC","£457.47m",28,"2020-11-15"
"Leicester City","£422.10m",27,"2020-11-15"
"Wolverhampton Wanderers","£349.11m",23,"2020-11-15"
"Aston Villa","£280.62m",26,"2020-11-15"
"West Ham United","£259.16m",23,"2020-11-15"
"Newcastle United","£244.22m",29,"2020-11-15"
"Southampton FC","£197.19m",25,"2020-11-15"
"Brighton & Hove Albion","£207.72m",28,"2020-11-15"
"Fulham FC","£196.88m",32,"2020-11-15"
"Crystal Palace","£202.03m",29,"2020-11-15"
"Leeds United","£163.19m",29,"2020-11-15"
"Sheffield United","£158.45m",31,"2020-11-15"
"Burnley FC","£136.87m",25,"2020-11-15"
"West Bromwich Albion","£95.90m",27,"2020-11-15"
