"Team","Value","Squad size","Date"
"Ipswich Town","£18.99m",28,"2017-10-15"
"Hull City","£63.27m",30,"2017-10-15"
"Sunderland AFC","£56.48m",27,"2017-10-15"
"Blackpool FC","£4.23m",27,"2017-10-15"
"Charlton Athletic","£7.65m",23,"2017-10-15"
"Milton Keynes Dons","£8.48m",28,"2017-10-15"
"Portsmouth FC","£4.64m",26,"2017-10-15"
"Fleetwood Town","£4.39m",27,"2017-10-15"
"Shrewsbury Town","£1.91m",22,"2017-10-15"
"Swindon Town","£2.81m",25,"2017-10-15"
"Oxford United","£6.64m",30,"2017-10-15"
"Wigan Athletic","£11.41m",28,"2017-10-15"
"Lincoln City","£1.60m",21,"2017-10-15"
"Doncaster Rovers","£2.66m",26,"2017-10-15"
"Gillingham FC","£3.20m",28,"2017-10-15"
"Bristol Rovers","£2.52m",24,"2017-10-15"
"Plymouth Argyle","£5.65m",26,"2017-10-15"
"Burton Albion","£10.94m",26,"2017-10-15"
"Crewe Alexandra","£2.09m",25,"2017-10-15"
"Northampton Town","£6.89m",27,"2017-10-15"
"Peterborough United","£4.12m",25,"2017-10-15"
"Rochdale AFC","£3.69m",27,"2017-10-15"
"AFC Wimbledon","£3.89m",28,"2017-10-15"
"Accrington Stanley","£1.82m",23,"2017-10-15"
