"Team","Value","Squad size","Date"
"Salford City","£585Th.",25,"2017-09-01"
"Bolton Wanderers","£18.27m",26,"2017-09-01"
"Oldham Athletic","£6.14m",28,"2017-09-01"
"Barrow AFC","£698Th.",22,"2017-09-01"
"Morecambe FC","£2.07m",25,"2017-09-01"
"Mansfield Town","£3.60m",25,"2017-09-01"
"Tranmere Rovers","£1.49m",27,"2017-09-01"
"Grimsby Town","£2.41m",28,"2017-09-01"
"Leyton Orient","£2.18m",29,"2017-09-01"
"Colchester United","£3.13m",24,"2017-09-01"
"Scunthorpe United","£5.29m",24,"2017-09-01"
"Bradford City","£4.12m",33,"2017-09-01"
"Port Vale FC","£2.79m",32,"2017-09-01"
"Crawley Town","£2.50m",23,"2017-09-01"
"Exeter City","£3.85m",27,"2017-09-01"
"Newport County","£2.00m",25,"2017-09-01"
"Southend United","£6.19m",23,"2017-09-01"
"Cheltenham Town","£2.57m",24,"2017-09-01"
"Cambridge United","£2.18m",24,"2017-09-01"
"Carlisle United","£2.03m",24,"2017-09-01"
"Stevenage FC","£1.89m",26,"2017-09-01"
"Forest Green Rovers","£1.58m",29,"2017-09-01"
"Walsall FC","£2.79m",27,"2017-09-01"
"Harrogate Town","£698Th.",22,"2017-09-01"
