"","Team","Value","Squad size","Date"
"1","Hull City","€25.45m",26,"2011-04-01"
"2","Ipswich Town","€26.20m",26,"2011-04-01"
"3","Blackpool FC","€45.20m",30,"2011-04-01"
"4","Sunderland AFC","€118.80m",24,"2011-04-01"
"5","Shrewsbury Town","€4.85m",26,"2011-04-01"
"6","Charlton Athletic","€12.18m",31,"2011-04-01"
"7","Fleetwood Town","€1.58m",30,"2011-04-01"
"8","Milton Keynes Dons","€5.95m",21,"2011-04-01"
"9","Oxford United","€3.63m",24,"2011-04-01"
"10","Wigan Athletic","€71.00m",24,"2011-04-01"
"11","Swindon Town","€6.78m",28,"2011-04-01"
"12","Doncaster Rovers","€14.23m",30,"2011-04-01"
"13","Portsmouth FC","€29.30m",22,"2011-04-01"
"14","Burton Albion","€4.95m",28,"2011-04-01"
"15","Gillingham FC","€4.78m",28,"2011-04-01"
"16","Bristol Rovers","€7.88m",31,"2011-04-01"
"17","Plymouth Argyle","€10.45m",25,"2011-04-01"
"18","Northampton Town","€4.93m",35,"2011-04-01"
"19","Lincoln City","€3.38m",25,"2011-04-01"
"20","Peterborough United","€7.68m",26,"2011-04-01"
"21","Rochdale AFC","€4.43m",26,"2011-04-01"
"22","Crewe Alexandra","€1.80m",27,"2011-04-01"
"23","AFC Wimbledon","€725Th.",31,"2011-04-01"
"24","Accrington Stanley","€1.88m",27,"2011-04-01"
