"Team","Value","Squad size","Date"
"Salford City","-",NA,"2011-10-01"
"Southend United","£4.12m",26,"2011-10-01"
"Bolton Wanderers","£88.29m",29,"2011-10-01"
"Oldham Athletic","£4.28m",27,"2011-10-01"
"Tranmere Rovers","£2.61m",22,"2011-10-01"
"Morecambe FC","£2.90m",26,"2011-10-01"
"Grimsby Town","£1.73m",25,"2011-10-01"
"Colchester United","£5.33m",24,"2011-10-01"
"Leyton Orient","£5.33m",25,"2011-10-01"
"Mansfield Town","£2.12m",24,"2011-10-01"
"Bradford City","£6.21m",38,"2011-10-01"
"Scunthorpe United","£4.34m",28,"2011-10-01"
"Barrow AFC","£585Th.",23,"2011-10-01"
"Port Vale FC","£3.40m",27,"2011-10-01"
"Cheltenham Town","£2.48m",23,"2011-10-01"
"Exeter City","£4.43m",30,"2011-10-01"
"Carlisle United","£5.40m",24,"2011-10-01"
"Crawley Town","£2.07m",24,"2011-10-01"
"Newport County","£1.06m",27,"2011-10-01"
"Walsall FC","£4.19m",23,"2011-10-01"
"Forest Green Rovers","£1.13m",21,"2011-10-01"
"Stevenage FC","£3.04m",25,"2011-10-01"
"Cambridge United","£675Th.",28,"2011-10-01"
"Harrogate Town","£743Th.",19,"2011-10-01"
