"Team","Value","Squad size","Date"
"Salford City","£45Th.",3,"2013-06-01"
"Southend United","£3.47m",26,"2013-06-01"
"Bolton Wanderers","£39.69m",30,"2013-06-01"
"Oldham Athletic","£3.83m",26,"2013-06-01"
"Tranmere Rovers","£2.30m",21,"2013-06-01"
"Morecambe FC","£2.12m",22,"2013-06-01"
"Grimsby Town","£1.37m",21,"2013-06-01"
"Colchester United","£4.93m",24,"2013-06-01"
"Leyton Orient","£4.93m",22,"2013-06-01"
"Mansfield Town","£1.78m",31,"2013-06-01"
"Bradford City","£4.66m",24,"2013-06-01"
"Scunthorpe United","£3.74m",22,"2013-06-01"
"Barrow AFC","£810Th.",18,"2013-06-01"
"Port Vale FC","£3.42m",24,"2013-06-01"
"Cheltenham Town","£1.73m",18,"2013-06-01"
"Exeter City","£3.74m",27,"2013-06-01"
"Carlisle United","£3.58m",23,"2013-06-01"
"Crawley Town","£3.04m",25,"2013-06-01"
"Newport County","£1.64m",23,"2013-06-01"
"Cambridge United","£360Th.",26,"2013-06-01"
"Walsall FC","£3.29m",23,"2013-06-01"
"Forest Green Rovers","£1.19m",25,"2013-06-01"
"Stevenage FC","£4.43m",26,"2013-06-01"
"Harrogate Town","£1.40m",35,"2013-06-01"
