"Team","Value","Squad size","Date"
"Liverpool FC","£897.26m",30,"2020-06-01"
"Manchester City","£926.73m",27,"2020-06-01"
"Chelsea FC","£614.07m",29,"2020-06-01"
"Manchester United","£578.50m",28,"2020-06-01"
"Tottenham Hotspur","£642.96m",28,"2020-06-01"
"Arsenal FC","£514.22m",26,"2020-06-01"
"Everton FC","£375.17m",30,"2020-06-01"
"Leicester City","£367.07m",28,"2020-06-01"
"Wolverhampton Wanderers","£271.80m",28,"2020-06-01"
"Aston Villa","£204.98m",32,"2020-06-01"
"West Ham United","£268.61m",28,"2020-06-01"
"Newcastle United","£227.95m",35,"2020-06-01"
"Brighton & Hove Albion","£176.22m",31,"2020-06-01"
"Southampton FC","£174.96m",25,"2020-06-01"
"Fulham FC","£83.88m",24,"2020-06-01"
"Crystal Palace","£156.15m",24,"2020-06-01"
"Leeds United","£66.29m",25,"2020-06-01"
"Sheffield United","£108.81m",31,"2020-06-01"
"Burnley FC","£142.88m",24,"2020-06-01"
"West Bromwich Albion","£67.57m",29,"2020-06-01"
