"Team","Value","Squad size","Date"
"Salford City","£585Th.",25,"2018-03-01"
"Bolton Wanderers","£19.58m",28,"2018-03-01"
"Oldham Athletic","£6.82m",28,"2018-03-01"
"Barrow AFC","£1.04m",18,"2018-03-01"
"Morecambe FC","£2.41m",27,"2018-03-01"
"Mansfield Town","£3.92m",29,"2018-03-01"
"Tranmere Rovers","£1.67m",30,"2018-03-01"
"Grimsby Town","£3.13m",30,"2018-03-01"
"Leyton Orient","£2.45m",32,"2018-03-01"
"Colchester United","£3.17m",24,"2018-03-01"
"Scunthorpe United","£6.08m",28,"2018-03-01"
"Bradford City","£4.97m",33,"2018-03-01"
"Port Vale FC","£2.09m",33,"2018-03-01"
"Crawley Town","£2.68m",24,"2018-03-01"
"Exeter City","£3.83m",33,"2018-03-01"
"Newport County","£1.91m",24,"2018-03-01"
"Southend United","£4.86m",28,"2018-03-01"
"Cheltenham Town","£2.48m",28,"2018-03-01"
"Cambridge United","£2.34m",25,"2018-03-01"
"Carlisle United","£2.63m",28,"2018-03-01"
"Stevenage FC","£2.03m",31,"2018-03-01"
"Forest Green Rovers","£2.27m",30,"2018-03-01"
"Walsall FC","£4.03m",24,"2018-03-01"
"Harrogate Town","£833Th.",24,"2018-03-01"
