"Team","Value","Squad size","Date"
"Ipswich Town","£29.75m",30,"2011-09-15"
"Hull City","£23.31m",27,"2011-09-15"
"Sunderland AFC","£98.73m",29,"2011-09-15"
"Blackpool FC","£25.02m",29,"2011-09-15"
"Charlton Athletic","£9.83m",31,"2011-09-15"
"Milton Keynes Dons","£6.35m",24,"2011-09-15"
"Portsmouth FC","£23.02m",22,"2011-09-15"
"Fleetwood Town","£810Th.",33,"2011-09-15"
"Shrewsbury Town","£3.24m",20,"2011-09-15"
"Swindon Town","£4.66m",27,"2011-09-15"
"Oxford United","£5.40m",24,"2011-09-15"
"Wigan Athletic","£63.72m",26,"2011-09-15"
"Lincoln City","£1.37m",22,"2011-09-15"
"Doncaster Rovers","£11.30m",29,"2011-09-15"
"Gillingham FC","£2.68m",25,"2011-09-15"
"Bristol Rovers","£4.12m",26,"2011-09-15"
"Plymouth Argyle","£3.69m",26,"2011-09-15"
"Burton Albion","£3.02m",25,"2011-09-15"
"Crewe Alexandra","£900Th.",25,"2011-09-15"
"Northampton Town","£3.13m",26,"2011-09-15"
"Peterborough United","£6.62m",26,"2011-09-15"
"Rochdale AFC","£3.67m",25,"2011-09-15"
"AFC Wimbledon","£698Th.",24,"2011-09-15"
"Accrington Stanley","£1.69m",22,"2011-09-15"
