"Team","Value","Squad size","Date"
"Ipswich Town","£23.58m",26,"2011-04-01"
"Hull City","£22.91m",26,"2011-04-01"
"Sunderland AFC","£106.92m",24,"2011-04-01"
"Blackpool FC","£40.68m",30,"2011-04-01"
"Charlton Athletic","£10.96m",31,"2011-04-01"
"Milton Keynes Dons","£5.36m",21,"2011-04-01"
"Portsmouth FC","£26.37m",22,"2011-04-01"
"Fleetwood Town","£1.42m",30,"2011-04-01"
"Shrewsbury Town","£4.37m",26,"2011-04-01"
"Swindon Town","£6.10m",28,"2011-04-01"
"Oxford United","£3.26m",24,"2011-04-01"
"Wigan Athletic","£63.90m",24,"2011-04-01"
"Lincoln City","£3.04m",25,"2011-04-01"
"Doncaster Rovers","£12.80m",30,"2011-04-01"
"Gillingham FC","£4.30m",28,"2011-04-01"
"Bristol Rovers","£7.09m",31,"2011-04-01"
"Plymouth Argyle","£9.41m",25,"2011-04-01"
"Burton Albion","£4.46m",28,"2011-04-01"
"Crewe Alexandra","£1.62m",27,"2011-04-01"
"Northampton Town","£4.43m",35,"2011-04-01"
"Peterborough United","£6.91m",26,"2011-04-01"
"Rochdale AFC","£3.98m",26,"2011-04-01"
"AFC Wimbledon","£653Th.",31,"2011-04-01"
"Accrington Stanley","£1.69m",27,"2011-04-01"
