"Team","Value","Squad size","Date"
"Salford City","£585Th.",24,"2018-05-15"
"Bolton Wanderers","£20.30m",29,"2018-05-15"
"Oldham Athletic","£6.86m",29,"2018-05-15"
"Barrow AFC","£1.44m",20,"2018-05-15"
"Morecambe FC","£2.41m",27,"2018-05-15"
"Mansfield Town","£3.92m",29,"2018-05-15"
"Tranmere Rovers","£1.80m",31,"2018-05-15"
"Grimsby Town","£3.38m",32,"2018-05-15"
"Leyton Orient","£2.32m",30,"2018-05-15"
"Colchester United","£2.72m",22,"2018-05-15"
"Scunthorpe United","£6.08m",28,"2018-05-15"
"Bradford City","£4.75m",33,"2018-05-15"
"Port Vale FC","£2.05m",33,"2018-05-15"
"Crawley Town","£2.68m",23,"2018-05-15"
"Exeter City","£3.83m",36,"2018-05-15"
"Newport County","£1.85m",23,"2018-05-15"
"Southend United","£4.86m",28,"2018-05-15"
"Cheltenham Town","£2.48m",28,"2018-05-15"
"Cambridge United","£2.34m",25,"2018-05-15"
"Carlisle United","£2.66m",28,"2018-05-15"
"Stevenage FC","£2.05m",30,"2018-05-15"
"Forest Green Rovers","£2.18m",27,"2018-05-15"
"Walsall FC","£4.03m",24,"2018-05-15"
"Harrogate Town","£833Th.",24,"2018-05-15"
