"","Team","Value","Squad size","Date"
"1","Hull City","€66.38m",26,"2015-09-15"
"2","Ipswich Town","€20.55m",27,"2015-09-15"
"3","Blackpool FC","€3.13m",23,"2015-09-15"
"4","Sunderland AFC","€113.25m",28,"2015-09-15"
"5","Shrewsbury Town","€3.98m",24,"2015-09-15"
"6","Charlton Athletic","€22.05m",23,"2015-09-15"
"7","Fleetwood Town","€3.03m",28,"2015-09-15"
"8","Milton Keynes Dons","€6.88m",25,"2015-09-15"
"9","Oxford United","€2.43m",27,"2015-09-15"
"10","Wigan Athletic","€11.10m",29,"2015-09-15"
"11","Swindon Town","€3.45m",27,"2015-09-15"
"12","Doncaster Rovers","€5.50m",25,"2015-09-15"
"13","Portsmouth FC","€4.40m",24,"2015-09-15"
"14","Burton Albion","€3.46m",29,"2015-09-15"
"15","Gillingham FC","€2.00m",28,"2015-09-15"
"16","Bristol Rovers","€1.45m",26,"2015-09-15"
"17","Plymouth Argyle","€2.35m",21,"2015-09-15"
"18","Northampton Town","€4.08m",27,"2015-09-15"
"19","Lincoln City","€825Th.",22,"2015-09-15"
"20","Peterborough United","€5.48m",26,"2015-09-15"
"21","Rochdale AFC","€3.53m",25,"2015-09-15"
"22","Crewe Alexandra","€2.85m",29,"2015-09-15"
"23","AFC Wimbledon","€2.30m",23,"2015-09-15"
"24","Accrington Stanley","€850Th.",26,"2015-09-15"
