"Team","Value","Squad size","Date"
"AFC Bournemouth","£102.15m",24,"2018-02-15"
"Norwich City","£30.92m",25,"2018-02-15"
"Watford FC","£167.85m",30,"2018-02-15"
"Brentford FC","£27.50m",23,"2018-02-15"
"Cardiff City","£41.58m",30,"2018-02-15"
"Bristol City","£28.49m",27,"2018-02-15"
"Swansea City","£143.10m",26,"2018-02-15"
"Stoke City","£169.20m",26,"2018-02-15"
"Reading FC","£42.75m",26,"2018-02-15"
"Blackburn Rovers","£12.33m",25,"2018-02-15"
"Nottingham Forest","£35.37m",31,"2018-02-15"
"Middlesbrough FC","£69.12m",22,"2018-02-15"
"Derby County","£44.37m",23,"2018-02-15"
"Huddersfield Town","£73.67m",27,"2018-02-15"
"Birmingham City","£36.81m",25,"2018-02-15"
"Millwall FC","£12.06m",29,"2018-02-15"
"Sheffield Wednesday","£57.13m",29,"2018-02-15"
"Preston North End","£11.21m",25,"2018-02-15"
"Queens Park Rangers","£28.94m",28,"2018-02-15"
"Barnsley FC","£16.94m",28,"2018-02-15"
"Luton Town","£3.53m",30,"2018-02-15"
"Coventry City","£3.35m",34,"2018-02-15"
"Rotherham United","£5.45m",25,"2018-02-15"
"Wycombe Wanderers","£2.95m",24,"2018-02-15"
