"","Team","Value","Squad size","Date"
"1","Liverpool FC","€374.50m",33,"2015-07-01"
"2","Manchester City","€434.45m",25,"2015-07-01"
"3","Chelsea FC","€537.10m",39,"2015-07-01"
"4","Manchester United","€431.50m",31,"2015-07-01"
"5","Tottenham Hotspur","€277.60m",30,"2015-07-01"
"6","Arsenal FC","€428.00m",31,"2015-07-01"
"7","Everton FC","€184.65m",25,"2015-07-01"
"8","Leicester City","€68.75m",26,"2015-07-01"
"9","Wolverhampton Wanderers","€19.15m",32,"2015-07-01"
"10","Aston Villa","€96.65m",29,"2015-07-01"
"11","West Ham United","€122.95m",27,"2015-07-01"
"12","Newcastle United","€128.00m",32,"2015-07-01"
"13","Southampton FC","€198.75m",27,"2015-07-01"
"14","Brighton & Hove Albion","€21.85m",28,"2015-07-01"
"15","Fulham FC","€43.40m",31,"2015-07-01"
"16","Crystal Palace","€87.75m",32,"2015-07-01"
"17","Leeds United","€21.58m",27,"2015-07-01"
"18","Sheffield United","€9.05m",27,"2015-07-01"
"19","Burnley FC","€35.05m",24,"2015-07-01"
"20","West Bromwich Albion","€77.60m",21,"2015-07-01"
