"","Team","Value","Squad size","Date"
"1","Hull City","€17.80m",29,"2012-03-01"
"2","Ipswich Town","€18.10m",26,"2012-03-01"
"3","Blackpool FC","€22.50m",28,"2012-03-01"
"4","Sunderland AFC","€114.25m",26,"2012-03-01"
"5","Shrewsbury Town","€3.80m",23,"2012-03-01"
"6","Charlton Athletic","€10.33m",24,"2012-03-01"
"7","Fleetwood Town","€725Th.",31,"2012-03-01"
"8","Milton Keynes Dons","€7.08m",22,"2012-03-01"
"9","Oxford United","€6.35m",26,"2012-03-01"
"10","Wigan Athletic","€72.75m",25,"2012-03-01"
"11","Swindon Town","€3.38m",28,"2012-03-01"
"12","Doncaster Rovers","€12.65m",31,"2012-03-01"
"13","Portsmouth FC","€16.20m",21,"2012-03-01"
"14","Burton Albion","€3.55m",28,"2012-03-01"
"15","Gillingham FC","€3.70m",29,"2012-03-01"
"16","Bristol Rovers","€4.75m",30,"2012-03-01"
"17","Plymouth Argyle","€5.58m",30,"2012-03-01"
"18","Northampton Town","€6.10m",27,"2012-03-01"
"19","Lincoln City","€2.13m",31,"2012-03-01"
"20","Peterborough United","€13.15m",22,"2012-03-01"
"21","Rochdale AFC","€5.00m",28,"2012-03-01"
"22","Crewe Alexandra","€1.40m",30,"2012-03-01"
"23","AFC Wimbledon","€1.33m",28,"2012-03-01"
"24","Accrington Stanley","€2.25m",24,"2012-03-01"
