"Team","Value","Squad size","Date"
"AFC Bournemouth","£105.08m",27,"2017-09-15"
"Norwich City","£51.44m",28,"2017-09-15"
"Watford FC","£136.80m",31,"2017-09-15"
"Brentford FC","£23.49m",23,"2017-09-15"
"Stoke City","£142.88m",25,"2017-09-15"
"Bristol City","£19.98m",26,"2017-09-15"
"Nottingham Forest","£24.21m",28,"2017-09-15"
"Swansea City","£133.52m",26,"2017-09-15"
"Blackburn Rovers","£14.58m",25,"2017-09-15"
"Reading FC","£35.55m",26,"2017-09-15"
"Cardiff City","£30.78m",26,"2017-09-15"
"Middlesbrough FC","£67.32m",25,"2017-09-15"
"Huddersfield Town","£51.21m",26,"2017-09-15"
"Birmingham City","£34.79m",30,"2017-09-15"
"Derby County","£50.27m",26,"2017-09-15"
"Millwall FC","£8.60m",25,"2017-09-15"
"Preston North End","£8.10m",28,"2017-09-15"
"Sheffield Wednesday","£61.31m",28,"2017-09-15"
"Queens Park Rangers","£33.98m",34,"2017-09-15"
"Barnsley FC","£10.10m",25,"2017-09-15"
"Luton Town","£3.47m",29,"2017-09-15"
"Coventry City","£3.67m",33,"2017-09-15"
"Rotherham United","£5.65m",26,"2017-09-15"
"Wycombe Wanderers","£2.81m",25,"2017-09-15"
