"Team","Value","Squad size","Date"
"Liverpool FC","£527.40m",29,"2018-01-15"
"Manchester City","£704.25m",21,"2018-01-15"
"Chelsea FC","£636.08m",26,"2018-01-15"
"Manchester United","£633.15m",26,"2018-01-15"
"Tottenham Hotspur","£610.20m",23,"2018-01-15"
"Arsenal FC","£455.36m",27,"2018-01-15"
"Everton FC","£301.73m",31,"2018-01-15"
"Leicester City","£231.30m",27,"2018-01-15"
"Wolverhampton Wanderers","£67.19m",26,"2018-01-15"
"Aston Villa","£71.33m",29,"2018-01-15"
"West Ham United","£198.00m",26,"2018-01-15"
"Newcastle United","£130.50m",27,"2018-01-15"
"Brighton & Hove Albion","£93.96m",28,"2018-01-15"
"Southampton FC","£209.34m",26,"2018-01-15"
"Fulham FC","£65.93m",25,"2018-01-15"
"Crystal Palace","£168.30m",27,"2018-01-15"
"Leeds United","£42.08m",29,"2018-01-15"
"Sheffield United","£12.62m",29,"2018-01-15"
"Burnley FC","£109.89m",27,"2018-01-15"
"West Bromwich Albion","£135.54m",24,"2018-01-15"
