"","Team","Value","Squad size","Date"
"1","Liverpool FC","€246.00m",25,"2011-09-15"
"2","Manchester City","€433.50m",25,"2011-09-15"
"3","Chelsea FC","€421.00m",26,"2011-09-15"
"4","Manchester United","€405.30m",28,"2011-09-15"
"5","Tottenham Hotspur","€274.55m",26,"2011-09-15"
"6","Arsenal FC","€291.30m",30,"2011-09-15"
"7","Everton FC","€138.75m",21,"2011-09-15"
"8","Leicester City","€39.33m",28,"2011-09-15"
"9","Wolverhampton Wanderers","€75.00m",24,"2011-09-15"
"10","Aston Villa","€131.25m",23,"2011-09-15"
"11","West Ham United","€76.40m",28,"2011-09-15"
"12","Newcastle United","€104.75m",28,"2011-09-15"
"13","Southampton FC","€18.78m",29,"2011-09-15"
"14","Brighton & Hove Albion","€10.33m",29,"2011-09-15"
"15","Fulham FC","€108.75m",27,"2011-09-15"
"16","Crystal Palace","€21.43m",34,"2011-09-15"
"17","Leeds United","€21.68m",26,"2011-09-15"
"18","Sheffield United","€15.90m",28,"2011-09-15"
"19","Burnley FC","€22.88m",22,"2011-09-15"
"20","West Bromwich Albion","€76.75m",24,"2011-09-15"
