"Team","Value","Squad size","Date"
"Liverpool FC","£215.82m",25,"2012-12-15"
"Manchester City","£448.43m",25,"2012-12-15"
"Chelsea FC","£348.30m",23,"2012-12-15"
"Manchester United","£396.90m",28,"2012-12-15"
"Tottenham Hotspur","£229.50m",24,"2012-12-15"
"Arsenal FC","£256.28m",26,"2012-12-15"
"Everton FC","£116.55m",23,"2012-12-15"
"Leicester City","£23.49m",24,"2012-12-15"
"Wolverhampton Wanderers","£62.37m",28,"2012-12-15"
"Aston Villa","£98.55m",25,"2012-12-15"
"West Ham United","£82.53m",23,"2012-12-15"
"Newcastle United","£142.20m",28,"2012-12-15"
"Brighton & Hove Albion","£21.65m",28,"2012-12-15"
"Southampton FC","£63.45m",27,"2012-12-15"
"Fulham FC","£73.85m",26,"2012-12-15"
"Crystal Palace","£16.79m",27,"2012-12-15"
"Leeds United","£20.50m",33,"2012-12-15"
"Sheffield United","£8.82m",28,"2012-12-15"
"Burnley FC","£18.07m",27,"2012-12-15"
"West Bromwich Albion","£71.55m",24,"2012-12-15"
