"Team","Value","Squad size","Date"
"Liverpool FC","£922.59m",31,"2020-09-01"
"Manchester City","£953.17m",33,"2020-09-01"
"Chelsea FC","£792.09m",37,"2020-09-01"
"Manchester United","£682.29m",30,"2020-09-01"
"Tottenham Hotspur","£649.40m",28,"2020-09-01"
"Arsenal FC","£539.42m",30,"2020-09-01"
"Everton FC","£369.95m",29,"2020-09-01"
"Leicester City","£378.27m",29,"2020-09-01"
"Wolverhampton Wanderers","£286.92m",24,"2020-09-01"
"Aston Villa","£209.43m",26,"2020-09-01"
"West Ham United","£265.64m",25,"2020-09-01"
"Newcastle United","£205.61m",30,"2020-09-01"
"Brighton & Hove Albion","£188.15m",32,"2020-09-01"
"Southampton FC","£190.08m",28,"2020-09-01"
"Crystal Palace","£169.65m",26,"2020-09-01"
"Fulham FC","£129.83m",28,"2020-09-01"
"Leeds United","£115.25m",33,"2020-09-01"
"Sheffield United","£124.16m",23,"2020-09-01"
"Burnley FC","£139.30m",26,"2020-09-01"
"West Bromwich Albion","£62.10m",21,"2020-09-01"
