"","Team","Value","Squad size","Date"
"1","AFC Bournemouth","€3.68m",23,"2011-07-15"
"2","Norwich City","€21.90m",35,"2011-07-15"
"3","Watford FC","€10.00m",26,"2011-07-15"
"4","Brentford FC","€5.40m",23,"2011-07-15"
"5","Cardiff City","€21.85m",24,"2011-07-15"
"6","Bristol City","€19.93m",28,"2011-07-15"
"7","Swansea City","€20.53m",31,"2011-07-15"
"8","Reading FC","€19.05m",34,"2011-07-15"
"9","Stoke City","€80.95m",29,"2011-07-15"
"10","Blackburn Rovers","€65.00m",24,"2011-07-15"
"11","Nottingham Forest","€25.40m",20,"2011-07-15"
"12","Middlesbrough FC","€29.53m",24,"2011-07-15"
"13","Derby County","€16.75m",34,"2011-07-15"
"14","Huddersfield Town","€9.23m",31,"2011-07-15"
"15","Birmingham City","€55.25m",20,"2011-07-15"
"16","Millwall FC","€9.80m",22,"2011-07-15"
"17","Sheffield Wednesday","€13.38m",21,"2011-07-15"
"18","Preston North End","€10.90m",24,"2011-07-15"
"19","Queens Park Rangers","€40.20m",37,"2011-07-15"
"20","Barnsley FC","€11.10m",22,"2011-07-15"
"21","Luton Town","€678Th.",29,"2011-07-15"
"22","Coventry City","€10.98m",23,"2011-07-15"
"23","Rotherham United","€3.50m",23,"2011-07-15"
"24","Wycombe Wanderers","€4.03m",25,"2011-07-15"
