"","Team","Value","Squad size","Date"
"1","Salford City","-",NA,"2010-12-15"
"2","Southend United","€5.15m",25,"2010-12-15"
"3","Bolton Wanderers","€83.25m",26,"2010-12-15"
"4","Oldham Athletic","€4.55m",29,"2010-12-15"
"5","Tranmere Rovers","€4.53m",30,"2010-12-15"
"6","Morecambe FC","€3.93m",26,"2010-12-15"
"7","Grimsby Town","-",NA,"2010-12-15"
"8","Colchester United","€7.13m",30,"2010-12-15"
"9","Leyton Orient","€6.38m",28,"2010-12-15"
"10","Mansfield Town","€1.73m",32,"2010-12-15"
"11","Bradford City","€4.58m",28,"2010-12-15"
"12","Scunthorpe United","€9.33m",28,"2010-12-15"
"13","Barrow AFC","€975Th.",23,"2010-12-15"
"14","Port Vale FC","€2.50m",23,"2010-12-15"
"15","Cheltenham Town","€1.68m",22,"2010-12-15"
"16","Exeter City","€5.65m",33,"2010-12-15"
"17","Carlisle United","€6.10m",28,"2010-12-15"
"18","Crawley Town","€1.43m",29,"2010-12-15"
"19","Newport County","€450Th.",17,"2010-12-15"
"20","Cambridge United","€850Th.",26,"2010-12-15"
"21","Walsall FC","€7.70m",28,"2010-12-15"
"22","Forest Green Rovers","€1.83m",34,"2010-12-15"
"23","Stevenage FC","€4.18m",27,"2010-12-15"
"24","Harrogate Town","€1.28m",18,"2010-12-15"
