"Team","Value","Squad size","Date"
"Salford City","£45Th.",3,"2012-11-01"
"Southend United","£3.65m",24,"2012-11-01"
"Bolton Wanderers","£52.92m",30,"2012-11-01"
"Oldham Athletic","£3.83m",26,"2012-11-01"
"Tranmere Rovers","£2.23m",26,"2012-11-01"
"Morecambe FC","£2.39m",25,"2012-11-01"
"Grimsby Town","£1.31m",19,"2012-11-01"
"Colchester United","£4.84m",28,"2012-11-01"
"Leyton Orient","£5.15m",23,"2012-11-01"
"Mansfield Town","£2.57m",29,"2012-11-01"
"Bradford City","£4.64m",24,"2012-11-01"
"Scunthorpe United","£4.46m",24,"2012-11-01"
"Barrow AFC","£743Th.",21,"2012-11-01"
"Port Vale FC","£1.87m",22,"2012-11-01"
"Cheltenham Town","£2.12m",20,"2012-11-01"
"Exeter City","£3.80m",24,"2012-11-01"
"Carlisle United","£4.19m",24,"2012-11-01"
"Crawley Town","£3.31m",27,"2012-11-01"
"Newport County","£1.26m",21,"2012-11-01"
"Cambridge United","£518Th.",28,"2012-11-01"
"Walsall FC","£3.13m",23,"2012-11-01"
"Forest Green Rovers","£1.35m",24,"2012-11-01"
"Stevenage FC","£4.88m",27,"2012-11-01"
"Harrogate Town","£1.24m",26,"2012-11-01"
